dataSource,dateOfReport,reportNo,region,province,cityMunicipality,dswd,lgu,ngos,others,grandTotal,notes,index,agency,agencyCode,aidCategory,aidCategoryCode,aidType,assistanceType,agencyAllocated,value,shareOfTotalBudget,date,beneficiaryTargetValue,beneficiaryValue,beneficiaryCategory,beneficiaryType,shareOfPop,link,infoText
DSWD Dromic Reports,6/12/20,166,CAR,,,45313183.17,176482787.3,366417,8989447,231151834.5,,1320,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,703808.76,,6/12/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/12/20,166,BARMM,,,222000,0,0,0,222000,,1321,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/12/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,NCR,,,106672656.7,1328185294,365410000,0,1800267951,,1322,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION I,,,21262532.76,662155203.6,3724418.03,20931692.56,708073846.9,,1323,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION II,,,14700908.7,417675001.5,0,0,432375910.2,,1324,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION III,,,23073278.55,826966528.1,0,0,850039806.6,,1325,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,CALABARZON,,,44264415.74,7581012380,22804054.8,0,7648080850,,1326,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,MIMAROPA,,,10961352.5,124402148.5,0,0,135363501,,1327,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION V,,,36260365.71,340157161.4,3076950,0,379494477.1,,1328,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION VI,,,12164068,141030667.4,603150,0,153797885.4,,1329,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION VII,,,50475108.06,373200000,0,0,423675108.1,,1330,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION VIII,,,3690386.51,152552607.1,0,1922270,158165263.6,,1331,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION IX,,,21324080,781000,0,0,22105080,,1332,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION X,,,11119823.56,0,0,0,11119823.56,,1333,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,235350,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION XI,,,38567559.69,279888138,0,0,318455697.7,,1334,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,REGION XII,,,28694563,0,0,0,28694563,,1335,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,CARAGA,,,15182912.1,568473698.7,2965600,0,586622210.8,,1336,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,CAR,,,45325874.37,176482787.3,366417,8989447,231164525.7,,1337,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,12691.2,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/14/20,167,BARMM,,,222000,0,0,0,222000,,1338,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/14/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,NCR,,,106672656.7,1328185294,365410000,0,1800267951,,1339,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION I,,,21262532.76,662155203.6,3724418.03,20931692.56,708073846.9,,1340,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION II,,,14700908.7,417675001.5,0,0,432375910.2,,1341,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION III,,,23073278.55,826966528.1,0,0,850039806.6,,1342,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,CALABARZON,,,44264415.74,7581012380,22804054.8,0,7648080850,,1343,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,MIMAROPA,,,10961352.5,124402148.5,0,0,135363501,,1344,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION V,,,36260365.71,340157161.4,3076950,0,379494477.1,,1345,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION VI,,,12164068,141030667.4,603150,0,153797885.4,,1346,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION VII,,,50475108.06,373200000,0,0,423675108.1,,1347,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION VIII,,,3690386.51,152552607.1,0,1922270,158165263.6,,1348,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,6/15/20,168,REGION IX,,,21324080,781000,0,0,22105080,,1349,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,6/15/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
